tweet_id	user_id	db_id	Begin	End	Type	Extracted_span	Tweet	drug	drug_1	Meddra_code	Meddra_LLTerm										
342560740818948096	170878649	cymbalta-51b04a2c5378b9555a2ef2a2	48	70	ADR	mouth is painfully dry	cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.	cymbalta	cymbalta	10013781	dry mouth										
342560740818948096	170878649	cymbalta-51b04a2c5378b9555a2ef2a2	18	25	ADR	thirsty	cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.	cymbalta	cymbalta	10021689	increased thirst										
342677926136930304	424670263	cymbalta-51b0b74f5378b9555a2ef554					“@antonio_nbpdw: depression sucks”cymbalta can help														
342684823833423872	218388684	cymbalta-51b0bdbb5378b9555a2ef59e					*british accent* hey cymbalta are you working today?														
342684997771214849	218388684	cymbalta-51b0bdfe5378b9555a2ef5a1					*british accent* hey cymbalta are you working today? @destiny_tovar														
342741027188256769	16358273	cymbalta-51b0f2185378b9555a2ef6f3					thinking about medicine. anyone here ever take zoloft or cymbalta ?														
343374668801138688	238286010	cymbalta-51b340335378b9555a2f05b2	21	29	ADR	hangover	i feel like i have a hangover ...that cymbalta was a bad idea	cymbalta	cymbalta	10019136	hangover effect										
343375837929807872	238286010	cymbalta-51b3414a5378b9555a2f05c0	96	130	ADR	turn peaceful people into the hulk	i'm def suing cymbalta. i can't wait until its out of my system. get out!!!!!!! nowwww!!!!! you turn peaceful people into the hulk!	cymbalta	cymbalta	10001488	aggression										
343491352056717313	165999413	cymbalta-51b3ad095378b9555a2f085f					@i_amyaleader: florida is in need of cymbalta! all this depression and shit! l o fucking l														
343491529475751937	288457850	cymbalta-51b3ad095378b9555a2f0860					"rt @kaileyledoucer: ""@i_amyaleader: florida is in need of cymbalta! all this depression and shit!"" l o fucking l"														
343539966657327105	422317244	cymbalta-51b3da255378b9555a2f08ea	52	71	ADR	feel sooooooo weird	i hate forgetting to take my cymbalta. it makes you feel sooooooo weird.	cymbalta	cymbalta	10047904	weird feeling										
343717626880589825	1488063955	cymbalta-51b47ff05378b9555a2f0af7					depression hurts. cymbalta can help														
343781462002245632	1223130356	cymbalta-51b4bb0e5378b9555a2f0bce					"rt @nourhaikal_: depression hurts, cymbalta can help. http://t.co/uu3fb1qe3o"														
343836978212642817	35401008	cymbalta-51b4ef085378b9555a2f0cad	63	70	ADR	anxious	this higher dose of #cymbalta is making me extremely tired and anxious. is this normal?	cymbalta	cymbalta	10016323	feeling anxious										
343836978212642817	35401008	cymbalta-51b4ef085378b9555a2f0cad	53	58	ADR	tired	this higher dose of #cymbalta is making me extremely tired and anxious. is this normal?	cymbalta	cymbalta	10043890	tiredness										
343919738558246912	1362952506	cymbalta-51b53bd65378b9555a2f0dcc					"@haley_boggess: when depression hits, cymbalta can't help tell me why this reminds me of our chapstick commercial? omggg."														
344222975375069185	344185680	cymbalta-51b656595378b9555a2f1313					depression hurts ....cymbalta cab help.														
344266386467606528	809439366	cymbalta-51b67ed05378b9555a2f141b					"depression hurts, cymbalta can help"														
344266639719677952	30019198	cymbalta-51b67f495378b9555a2f141d					"@gkygirlengineer ""cymbalta: you're gonna like the way it..err...you look."""														
344299543527051264	631478000	cymbalta-51b69d8e5378b9555a2f14b0	42	58	ADR	Head is spinning	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.	cymbalta	cymbalta	10019203	head spinning										
344299543527051264	631478000	cymbalta-51b69d8e5378b9555a2f14b0	60	78	ADR	Blood pressure low	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.	cymbalta	cymbalta	10024895	low blood pressure										
344299543527051264	631478000	cymbalta-51b69d8e5378b9555a2f14b0	9	20	ADR	withdrawals	cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.	cymbalta	cymbalta	10073281	withdrawal symptom										
344457086429708290	100978003	cymbalta-51b7304e5378b9555a2f1725	54	80	ADR	appetite is still terrible	hate that i've been off #cymbalta for ages now and my appetite is still terrible. the worst part? i can't bear meat or chocolate :'(	cymbalta	cymbalta	10003030	appetite suppressed										
344559228398215168	1395480782	cymbalta-51b78f845378b9555a2f18d9					#thingsihatemost people who claim they're depressed everyday.i hear cymbalta helps.you clearly have no fucking idea what it's actually like?														
344619603340693504	15524206	cymbalta-51b7c7bc5378b9555a2f1ac3					@theplushgourmet what about cymbalta for nerve pain? would it be an option?														
344983576493817856	466206030	cymbalta-51b91b005378b9555a2f22cd	17	34	ADR	driving me insane	"cymbalta, you're driving me insane."	cymbalta	cymbalta	10048345	mental state abnormal aggravated										
345367464135233537	101058279	cymbalta-51ba802c5378b9555a2f29cb					"@_d_i_a_s_ you're starting to sound like a cymbalta commercial, lighten up!"														
345390703238594560	519929106	cymbalta-51ba95c75378b9555a2f2a46	34	45	ADR	withdrawal 	"@glinda_r @spooniescouch cymbalta withdrawal is getting top billing at the moment, however. ugh! xx"	cymbalta	cymbalta	10073281	withdrawal symptom										
345391029731606529	1187577733	cymbalta-51ba96485378b9555a2f2a4b	48	58	ADR	withdrawal	"rt @upasbook: @glinda_r @spooniescouch cymbalta withdrawal is getting top billing at the moment, however. ugh! xx"	cymbalta	cymbalta	10073281	withdrawal symptom										
345395539770224640	519136752	cymbalta-51ba9a485378b9555a2f2a6d					rt @k1nze: irritation hurts...cymbalta can help #problems @_de_von_														
352677700365848577	358508671	cymbalta-51d5185253785f584a9b0783					@pueblokc cymbalta sounds like the princess in an 80's computer game.														
356240265637412865	45236630	cymbalta-51e20e3853785f584a9b47a7					"life sucks, cymbalta can help. or cause you to be suicidal. #commercials"														
341605962823639040	1059408968	dabigatran-51acd0f753784695b04bff89					#caep13 q: role for tranexamic acid in massive gi bleed on dabigatran. room divided but panel supports. last ditch effort; weak evidence.														
341913366807330817	26433602	dabigatran-51adef8d5378f924d02ef584					@ctsurgicalmum i just retweeted some cardiology news regarding dabigatran &amp; post af ablation to make u feel at home! lol														
344240414573879297	473179284	dabigatran-51b6668c5378b9555a2f1389					@ettube @heatherm211 not sure i follow. are you encouraging antiplatelet use with dabigatran?														
344240983321485312	483264456	dabigatran-51b667055378b9555a2f1392					@heatherm211 @davidjuurlink yup. tho wonder if this is increased risk w/ dabigatran vs loss of protection from coumadin.														
347465817979486208	250056396	dabigatran-51c2226153785f584a9a8045					rt @nejm: report: a fixed-dose regimen of dabigatran for ischemic stroke may be ineffective in pts with severe obesity. http://t.co/omohxer…														
347469021039427584	249320440	dabigatran-51c2255c53785f584a9a8055					rt @nejm: report: a fixed-dose regimen of dabigatran for ischemic stroke may be ineffective in pts with severe obesity. http://t.co/omohxer…														
347475051228037120	60443074	dabigatran-51c22b2453785f584a9a8080					rt @nejm: report: a fixed-dose regimen of dabigatran for ischemic stroke may be ineffective in pts with severe obesity. http://t.co/omohxer…														
349105081079169024	243228907	dabigatran-51c8191053785f584a9ab237					rt @scripalexs: rt @boehringer: #dabigatran submitted to ema for acute #treatment &amp; prevention of recurrent #dvt #pulmonaryembolism http://…														
351595047600406528	1523726154	dabigatran-51d1280653785f584a9aeb79					#isth2013 metaanalysis of #dabigatran etexilate clearly induces risk of myocardial infarction ...														
352689989311664128	43617900	dabigatran-51d523c453785f584a9b07ef					rt @boehringer: #press: organising your #isth2013 diary? oral presentation on measurement of #dabigatran plasma concentration eposter 4.53-…														
345471035656790016	240094239	denosumab-51bae0b75378b9555a2f2c0f					osteonecrosis of jaw with denosumab: 3cases in yr1-3 vs 5cases in yr4-7 #eular2013 #osteoporosis														
347246247066869760	190337035	denosumab-51c155e353785f584a9a7b3d					rt @lachuletadelfir: (ann pharmacother) the role of denosumab for prevention of skeletal-related complications in multiple myeloma http://t…														
332761628544229376	72103390	duloxetine-518ca409ac6ab35b4d4812bc	63	74	ADR	asleep 24/7	@strangledduck i am on duloxetine and i think my body would be asleep 24/7 if i let it.	duloxetine	duloxetine	10041000	sleep excessive										
333974883639889920	217211511	duloxetine-51910df8ac6ab35b4d484241					@emmaw_13 i take duloxetine for mine :-)														
340573904777121792	192574681	duloxetine-51a90fc953787e40790df56b					jama 2013 duloxetine: no difference initially but demonstrated with crossover. decrease was only 0.73 on a 10 point pain scale #asco														
342775921243209728	39778812	duloxetine-51b112975378b9555a2ef7bf	78	82	ADR	rash	@scrabalisios i hav to come of the duloxetine immediately as i hav a terrible rash because of it! had the rash 2 weeks	duloxetine	duloxetine	10037844	rash										
332179977493684226	584850064	effexor-518a8654ac6a942006b3ed5e					effexor lawsuits involving heart birth defects removed to federal court #effexor #news #antidepressants														
332511485043548162	1038937922	effexor-518bbb12ac6ab35b4d4805aa	68	77	ADR	back pain	i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....	effexor	effexor	10003988	back pain										
332511485043548162	1038937922	effexor-518bbb12ac6ab35b4d4805aa	101	107	ADR	crying	i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....	effexor	lexapro	10011469	crying										
332511485043548162	1038937922	effexor-518bbb12ac6ab35b4d4805aa	93	96	ADR	sad	i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....	effexor	lexapro	10016364	feeling sad										
332511485043548162	1038937922	effexor-518bbb12ac6ab35b4d4805aa	125	132	Drug	lexapro	i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....	effexor	effexor												
332853469503442944	128729448	effexor-518cf992ac6ab35b4d481652	34	47	ADR	jaw clenching	"kinda worried about the nighttime jaw clenching from effexor, what with my tongue ring and all... :l"	effexor	effexor	10057326	teeth clenching										
333442861586587648	950109049	effexor-518f1e7cac6ab35b4d482e4c					"day one felt a lot longer than the 8 hours i've been awake, but i fucking made it motherfuckers! i am effexor-free! #feelsgoodman"														
333938490184187904	161308576	effexor-5190ec13ac6ab35b4d484071					@jasminejean89 @herodfel @amelia_draws i'm on quite high dose of effexor. works well. often you have to up the dose before giving up on it.														
340377981560184833	451705158	effexor-51a8596c53787e40790dee54					"i know things in life could be easier with #diazapam #tremazepam #effexor #fluoxetide, but it wouldn't solve the problem. #alwaysthehardway"														
340474716039020545	77977086	effexor-51a8b36953787e40790df10f	36	47	ADR	withdrawals	@juntei my old ones took 2 days for withdrawals but effexor which i'm on now i will get them the next day :/ i wish i could email you valium	effexor	effexor	10073281	withdrawal symptom										
340613526244704256	1468271401	effexor-51a9351653787e40790df69e	118	123	ADR	angry	@drdrew i recently stopped taking effexor 225 what can i do to ease my withdrawls?i feel miserable right now and very angry.please any ideas	effexor	effexor	10002368	anger										
340613526244704256	1468271401	effexor-51a9351653787e40790df69e	89	98	ADR	miserable	@drdrew i recently stopped taking effexor 225 what can i do to ease my withdrawls?i feel miserable right now and very angry.please any ideas	effexor	effexor	10016342	feeling miserable										
340613526244704256	1468271401	effexor-51a9351653787e40790df69e	71	81	ADR	withdrawls	@drdrew i recently stopped taking effexor 225 what can i do to ease my withdrawls?i feel miserable right now and very angry.please any ideas	effexor	effexor	10073281	withdrawal symptom										
340638766215622656	66038872	effexor-51a94c3153787e40790df711	59	75	ADR	LOSS OF APPETITE	so it fucking turns out that a side effect of effexor is a loss of appetite	effexor	effexor	10003028	appetite lost										
340963824893042688	1358660101	effexor-51aa7aef53787e40790dfed6					"@lulubot75 drinking on effexor can lead to fatal overdose,it is considered more dangerous than drinking on benzos"														
